id	lastName	givenName1	givenName2	dateOfBirth	sex	isAlive	locality	postcode	originalContext	recordDate
500023037	HUG	CORNELIA	CHRISTY	1948-11-26	F	Y	India	International	null	2006-06-19
500023036	BANISTER	GENARO	ANTON	1946-06-17	M	N	Grovedale	3216	null	2008-09-17
500023039	SATTLER	RINA	SELINA	1985-02-05	F	Y	Byford	6122	null	1999-05-03
500023038	BACH	WILLA	WENDI	1960-01-15	F	Y	Orange Grove (WA)	6109	null	2008-08-26
500023033	HAMES	LILLY	ELNA	1942-10-14	F	Y	The Lagoon	2795	null	2009-01-25
500023032	MYRICK	BRYAN	TERENCE	1955-08-19	M	Y	Calala	2340	null	1998-05-14
500023035	PALMER	TASHA	MILISSA	1944-08-13	F	Y	Carey Park	6230	null	2011-03-07
500023034	TINCHER	MIKE	JONAS	1972-11-09	M	Y	Cyprus	International	null	2004-11-05
500023029	CLAWSON	PETER	NIGEL	1990-12-21	M	Y	Waikerie	5330	null	1999-09-14
500023028	GREENSTEIN	BERNICE	RINA	1989-03-06	F	N	Jacobs Well	4208	null	2001-11-22
500023031	SWINEY	WARD	SIMON	1950-02-20	M	Y	Lebanon	International	null	2010-05-14
500023030	BURG	JACK	BURT	1984-06-16	M	Y	Cape Verde	International	null	2017-10-14
500023025	RITZ	JOHNNIE	BILL	1998-03-19	M	Y	Canley Heights	2166	null	2006-03-25
500023024	HATMAKER	JANA	MARNIE	1934-01-19	F	N	Reynella East	5161	null	1999-01-12
500023027	THORESON	HOLLI	ROBIN	1984-02-20	F	Y	Liffey	7301	null	2009-04-15
500023026	EDELMAN	HAYDEE	JEANETTA	1984-10-14	F	Y	Pakistan	International	null	2005-04-20
500022925	DREHER	CAMERON	RHONDA	1964-06-23	F	Y	Redbank (Qld)	4301	null	2006-03-16
500022924	ARMENTROUT	SAMANTHA	LOIS	1974-01-15	F	Y	Sapphire Beach	2450	null	2004-01-15
500022927	PRATT	TORY	REED	1992-03-22	M	Y	Ringwood North	3134	null	2011-06-20
500022926	ADAM	HOLLI	COURTNEY	1982-08-15	F	Y	Leonay	2750	null	2004-08-18
500022921	ARBUCKLE	CORNELIUS	RUSS	1948-03-18	M	Y	Germany	International	null	1999-12-22
500022920	MANUS	DION	RUPERT	1931-09-09	M	N	Madagascar	International	null	2000-02-07
500022923	RAULERSON	GENARO	WILLIE	1961-02-21	M	Y	Japan	International	null	2014-01-10
500022922	STRICKLIN	MAX	JOSIAH	1971-09-17	M	Y	South Wharf	3006	null	2009-04-25
500022917	PARSLEY	DARLEEN	RICHELLE	1971-08-19	F	Y	Swanbourne	6010	null	2007-02-11
500022916	BOTKIN	RONNIE	GREGORIA	1976-04-12	F	N	South Africa	International	null	2016-01-09
500022919	TETER	MARQUERITE	LOUIS	1998-03-16	F	Y	Oaklands	2646	null	2009-05-22
500022918	HUGO	ALEXANDRIA	HARRIET	1984-05-28	F	Y	France	International	null	2016-09-18
500022913	ROMEO	LUCILA	VONNIE	1986-09-24	F	Y	Brisbane Grove	2580	null	2016-04-08
500022912	LIVELY	DESMOND	FABIAN	1967-01-14	M	Y	Gambia	International	null	1998-11-28
500022915	TOLENTINO	KARINA	LASHONDA	1948-11-09	F	Y	Enmore (Marrickville - NSW)	2042	null	2001-09-22
500022914	PATTERSON	ERNIE	LAVERNE	1950-01-03	M	Y	Seaview Downs	5049	null	2004-04-18
500022941	WILFONG	RACHEAL	PRISCILLA	1983-03-28	F	Y	Karrakatta	6010	null	2003-08-13
500022940	SAMUELS	MATT	ARCHIE	1989-05-10	M	Y	Noosa North Shore	4565	null	2001-08-22
500022943	HENNING	LUCIANO	CHRISTOPHER	1994-03-23	M	Y	South Penrith	2750	null	2008-08-23
500022942	BRADDOCK	FIDEL	ROBBIE	1936-07-28	M	N	Sydney Olympic Park	2127	null	2000-11-16
500022937	TOMASELLO	REID	NATHANAEL	1985-02-09	M	Y	Ghana	International	null	2010-12-24
500022936	KIM	MARYJANE	EUNICE	1990-09-13	F	Y	East Fremantle	6158	null	2000-11-05
500022939	HOCKENBERRY	VENITA	GRACIE	1958-02-26	F	Y	Hampton Park	3976	null	2001-05-04
500022938	ROLOFF	LIN	MIA	1962-01-20	F	Y	Sydney Olympic Park	2127	null	2014-05-15
500022933	BARROS	LESTER	ROSENDO	1998-09-25	M	Y	Upper Orara	2450	null	2003-05-26
500022932	BRYCE	CHANDA	TERRA	1944-06-13	F	N	Grange (SA)	5023	null	2007-11-09
500022935	SPINKS	RENALDO	JORDON	1971-04-17	M	Y	Prahran	3181	null	2009-09-06
500022934	MASSON	EDUARDO	QUINTON	1971-06-06	M	Y	Iraq	International	null	2007-03-05
500022929	GRUBB	CHAD	LARRY	1978-01-12	M	Y	Pinnacles	4815	null	2001-04-23
500022928	SORENSEN	LENORA	TERRI	1955-11-28	F	Y	Merrylands	2160	null	2000-09-20
500022931	MASTER	LANNY	BLAIR	1973-08-12	M	Y	New Zealand	International	null	2000-10-26
500022930	MCMILLIAN	MARIANO	NORRIS	1961-10-28	M	Y	St Clair (Penrith - NSW)	2759	null	2010-05-10
500022957	KLINGLER	SANTIAGO	ROLLAND	2008-06-19	M	Y	Italy	International	null	2016-03-28
500022956	WELTY	DEAN	TRAVIS	1999-06-24	M	Y	Murrumbeena	3163	null	2003-08-22
500022959	WHEELER	TYSON	WILLIE	1955-12-06	M	Y	Carey Bay	2283	null	2002-12-26
500022958	FUQUA	LORNA	MARCIA	1971-03-01	F	Y	Canada	International	null	2003-03-26
500022953	WRENN	ADELINA	DIANA	1955-04-10	F	Y	Lakes Creek	4701	null	2006-02-27
500022952	HECHT	DANE	WM	1962-09-02	M	Y	Indooroopilly	4068	null	1999-09-19
500022955	KEFFER	GRAIG	TRINIDAD	1983-03-02	M	Y	Elizabeth Vale	5112	null	2016-11-17
500022954	WICKER	SANTIAGO	VINCENZO	1980-05-27	M	Y	Honduras	International	null	2011-07-04
500022949	SIM	JADA	AURELIA	1956-11-14	F	Y	Conder	2906	null	2013-04-16
500022948	HENKE	LYDIA	KATELYN	1946-05-13	F	N	The Gardens (NT)	0820	null	2010-09-20
500022951	DASILVA	HORACE	VICENTE	1995-09-09	M	Y	USA	International	null	2009-12-25
500022950	BUNTON	EMORY	KENNETH	1990-05-27	M	Y	Togo	International	null	2003-12-15
500022945	MCCARRON	MAGNOLIA	ELEANORE	1977-11-04	F	Y	Waramanga	2611	null	2007-06-09
500022944	THIEL	MALIA	CYNTHIA	1933-02-16	F	N	Maroubra	2035	null	1998-01-27
500022947	LATIMER	FERNANDO	TIM	1970-12-17	M	Y	Ellen Grove	4300	null	2002-11-02
500022946	FONTANA	MARION	DOMINIC	1997-05-19	M	Y	Mexico	International	null	2008-05-19
500022973	MACAULAY	JOAN	ALFREDO	1964-11-20	M	Y	USA	International	null	1998-07-14
500022972	SRINIVASAN	MYLES	KRISTOFER	1989-06-13	M	Y	Bardwell Valley	2207	null	2003-11-03
500022975	BRUMLEY	WHITNEY	DONITA	1967-06-14	F	Y	Turkey	International	null	2011-01-26
500022974	MORIN	CRISTINE	CANDI	1957-09-07	F	Y	Coburg	3058	null	2000-07-10
500022969	TREXLER	CINDI	THOMAS	1974-11-22	F	N	Revesby	2212	null	1998-10-28
500022968	LOWRY	RENA	JULI	1984-12-13	F	Y	St Clair (Penrith - NSW)	2759	null	2015-07-13
500022971	WITHROW	TOBIAS	QUINN	1989-08-23	M	Y	Meldale	4510	null	2002-01-14
500022970	SCHAUB	CATHRINE	LILY	1984-07-10	F	Y	South Penrith	2750	null	2009-06-17
500022965	MALIN	OTIS	ANTON	1983-08-14	M	Y	West Wodonga	3690	null	2015-02-04
500022964	ROGER	KENTON	BUDDY	1984-09-24	M	Y	West Lakes	5021	null	2017-09-23
500022967	HODGKINS	JOSHUA	ASHLEY	1956-01-09	M	Y	Bulgaria	International	null	2011-10-02
500022966	RAFFERTY	QUINTIN	TONEY	1991-04-01	M	Y	Argentina	International	null	2002-07-03
500022961	MADIGAN	RENEE	SALINA	1955-11-03	F	Y	Guyana	International	null	2012-07-13
500022960	HEDRICK	DARWIN	CARMINE	1959-04-11	M	Y	Malta	International	null	2008-05-14
500022963	NALL	ANTONETTE	DEIDRA	1950-06-25	F	Y	Forrest (ACT)	2603	null	2005-07-18
500022962	WESLEY	CAROLINA	LISSETTE	1940-01-11	F	Y	Myanmar/Burma	International	null	2006-06-23
500022861	LUPTON	BENNY	LEIF	1956-04-15	M	Y	Bundoora (Vic.)	3086	null	2003-11-06
500022860	MCNAMARA	OCIE	MILLICENT	1978-04-08	F	Y	Dernancourt	5075	null	2000-12-03
500022863	MCGAHA	BUDDY	BURL	1980-02-11	M	Y	Tieri	4709	null	2010-06-12
500022862	NOLES	BUD	BRICE	1954-09-01	M	Y	Leda	6170	null	2010-10-04
500022857	JAKUBOWSKI	DOUGLASS	ARON	1976-06-28	M	Y	Glen Huntly	3163	null	2001-03-09
500022856	SPOTTS	DOMINICK	MILAN	1973-12-11	M	Y	Emerald (Vic.)	3782	null	2014-11-22
500022859	LAPIERRE	JOHNSON	SPENCER	1950-03-03	M	N	Lynwood (WA)	6147	null	2005-02-05
500022858	MARSDEN	DERICK	CHET	1979-05-22	M	Y	Huntfield Heights	5163	null	2001-01-19
500022853	BARNETT	WILDA	ALISSA	1965-11-04	F	Y	Noble Park North	3174	null	2011-12-17
500022852	LARKIN	MAYRA	MARYJO	1948-03-16	F	Y	Argentina	International	null	2000-11-10
500022855	DANNER	SHERMAN	WILEY	1989-08-06	M	Y	South Perth	6151	null	2002-09-01
500022854	STERN	MARIANO	EDGARDO	1963-11-18	M	Y	Wildwood	3429	null	2003-11-23
500022849	STOLZ	MARCELINA	GALE	1948-04-28	F	Y	Sheidow Park	5158	null	2004-05-05
500022848	ARROWOOD	IRA	EMMANUEL	2001-11-07	M	Y	Caravonica	4878	null	2017-02-25
500022851	HASSLER	LINO	MOSE	1974-01-21	M	Y	Murrumba Downs	4503	null	2002-04-22
500022850	GRIFFEN	MOISES	EDWIN	1947-05-17	M	Y	Parrearra	4575	null	2005-04-04
500022877	BRETON	SHANIKA	VESTA	1981-11-05	F	Y	Wangaratta South	3678	null	2014-05-07
500022876	DORSETT	KATHLYN	ODELL	1993-04-08	F	Y	Wembley Downs	6019	null	2008-03-01
500022879	LUCAS	FLORINE	SHAMEKA	1964-10-09	F	Y	Summerland Point	2259	null	2015-12-23
500022878	LEMOINE	KEENAN	BOYCE	1995-01-01	M	Y	Cranbrook (Qld)	4814	null	2003-07-06
500022873	BOGLE	DELILAH	LESSIE	1951-08-25	F	Y	Richmond (Mackay - Qld)	4740	null	2003-11-15
500022872	GEER	RICHARD	TITUS	1970-12-01	M	Y	Mount Burges	6429	null	1999-06-12
500022875	GREGOR	ROSALYN	JANNA	1997-10-03	F	Y	Cabramatta	2166	null	2004-02-11
500022874	WHISNANT	JERRY	HELENE	1960-12-08	F	Y	Elwood	3184	null	2011-01-03
500022869	LINDGREN	COLE	DAMIAN	1958-11-01	M	Y	Jordan	International	null	2004-03-05
500022868	MONDAY	DORCAS	LYNDSEY	1957-03-06	F	Y	Togo	International	null	2010-06-19
500022871	MADIGAN	JOCELYN	VANESSA	1967-08-23	F	Y	Fawkner	3060	null	2008-06-27
500022870	ETHERIDGE	ALETHA	KARAN	1988-06-11	F	Y	East Bendigo	3550	null	2005-04-27
500022865	JEFFREYS	PARKER	TERRY	1954-08-03	M	Y	Paradise (SA)	5075	null	2014-12-04
500022864	RAULERSON	OTHA	REY	1974-12-01	M	Y	Beachlands	6530	null	1999-12-23
500022867	LAFLAMME	TWILA	NOEL	1937-10-22	F	N	Italy	International	null	2002-11-20
500022866	HENSEL	LIZBETH	SHERITA	1958-07-06	F	Y	Guatemala	International	null	2002-10-11
500022893	BODNAR	SHAYNA	FLOY	1975-10-19	F	Y	Waitara	2077	null	2001-02-25
500022892	TANNER	SHEREE	LIZABETH	1945-03-17	F	Y	Minyama	4575	null	2005-06-20
500022895	OGREN	GILDA	WANITA	1953-02-22	F	Y	Altona North	3025	null	2004-12-19
500022894	HAWKES	JONAS	PATRICIA	1975-03-02	M	Y	New Zealand	International	null	2014-01-28
500022889	GARDNER	MISTI	LORELEI	1963-01-18	F	Y	Calder Park	3037	null	2013-07-06
500022888	HIGGINS	BURT	OSWALDO	2003-10-06	M	Y	Carrum Downs	3201	null	2008-09-23
500022891	KLATT	AMADA	LORI	1945-01-01	F	Y	Murdoch	6150	null	2008-08-27
500022890	TRIBBLE	WINSTON	EMORY	1943-07-24	M	Y	Timor Leste	International	null	1999-03-02
500022885	CHRISTMAS	MOSHE	CESAR	1975-06-13	M	Y	Dakabin	4503	null	2017-06-04
500022884	BRESLIN	MARGIE	KATHRYNE	1969-04-15	F	Y	Bellevue Heights	5050	null	2013-04-03
500022887	BREUER	ADRIANNA	DIANA	1985-05-04	F	Y	Park Orchards	3114	null	2005-07-10
500022886	BELVIN	RUDOLPH	WINFORD	1957-07-13	M	N	Eritrea	International	null	2007-04-26
500022881	CARLISLE	FRANKLYN	ROLAND	1958-11-03	M	Y	Montagu Bay	7018	null	2007-06-21
500022880	MALY	CORINNA	SUSAN	1967-12-05	F	Y	Kepnock	4670	null	2004-06-05
500022883	SASSO	MAYNARD	GARRETT	1982-11-17	M	Y	Brunswick (Vic.)	3056	null	2009-08-15
500022882	GRIECO	MARIELA	DIANA	1947-03-13	F	Y	Glenella	4740	null	1998-03-01
500022909	MOTE	CHRISTIANA	RACHAEL	2000-06-10	F	Y	South Korea	International	null	2004-01-27
500022908	MOHR	IVORY	HANK	1975-03-28	M	Y	Woodwark	4802	null	1999-11-18
500022911	MCKENNEY	KENNY	DONTE	1978-11-02	M	Y	Togo	International	null	2012-03-19
500022910	WIESNER	ROYCE	ANTOINE	1954-01-19	M	Y	Marrickville	2204	null	1999-07-04
500022905	BONEY	LAN	IDALIA	1977-12-16	F	Y	Singapore	International	null	2015-04-19
500022904	KIMBER	MATHEW	PERCY	1936-12-12	M	Y	Brazil	International	null	2004-08-18
500022907	RAYMER	RUPERT	BENNY	1966-10-19	M	Y	Woodford (Vic.)	3281	null	2013-01-21
500022906	CARDWELL	HATTIE	TESSA	1980-02-19	F	Y	Papua New Guinea	International	null	1999-02-14
500022901	STOREY	JEAN	ALTAGRACIA	1958-06-11	F	Y	Malawi	International	null	2017-12-09
500022900	HALLIBURTON	GAIL	ARACELY	2001-01-21	F	Y	New Town (SA)	5554	null	2012-03-01
500022903	YAGER	QUINTON	RODGER	2010-04-07	M	Y	Togo	International	null	2017-02-15
500022902	RAUCH	JEANNINE	DENA	1949-07-20	F	Y	McCracken	5211	null	2008-03-16
500022897	AHERN	TRUMAN	MONTE	1972-01-17	M	Y	Shepparton	3630	null	2009-02-01
500022896	REIMER	JENNI	EVIE	1993-02-14	F	Y	Darlington (Sydney - NSW)	2008	null	2002-09-03
500022899	HARTLEY	FATIMA	ARACELI	1935-01-16	F	Y	Glenfield Park	2650	null	2003-03-11
500022898	PLUMMER	GERALDO	DANILO	1979-05-26	M	Y	Murrurundi	2338	null	2005-07-25
500022797	NIX	TRUMAN	JEAN	1984-11-19	M	Y	Binningup	6233	null	2015-11-18
500022796	BLAZER	DEBBY	ANGELINE	2001-03-08	F	Y	Annandale (Qld)	4814	null	2014-02-05
500022799	LAYNE	CALLIE	OCIE	1966-04-20	F	Y	Regents Park (Qld)	4118	null	2006-12-18
500022798	EDDINGS	MERRY	KATE	1960-06-12	F	Y	Jordan	International	null	2001-04-01
500022793	KELSO	JAMAR	LUCIANO	1956-01-04	M	Y	Smeaton	3364	null	2015-02-06
500022792	LEARY	CANDACE	RASHIDA	1958-02-12	F	Y	Lithuania	International	null	2003-03-13
500022795	CORMIER	BRET	ED	1994-08-24	M	Y	Allambie Heights	2100	null	2010-03-21
500022794	RUFF	TUAN	MIGUEL	1977-05-15	M	Y	Clear Island Waters	4226	null	2017-03-08
500022789	SONNENBERG	KERRY	DOUGLAS	1951-11-22	M	Y	Newtown (Greater Geelong - Vic.)	3220	null	2017-12-04
500022788	FLESHER	MATTHEW	RODRIGO	1999-06-17	M	Y	Mitchell (NSW)	2795	null	2015-11-13
500022791	GAFFNEY	ENID	WINNIE	1986-12-17	F	Y	Meadowbank (NSW)	2114	null	1999-04-25
500022790	SNYDER	TAMAR	SUE	2002-03-17	F	N	French Guiana	International	null	2015-10-24
500022785	SAYLOR	JODY	GERRY	1988-04-16	M	N	Hawthorn (Vic.)	3122	null	1998-09-09
500022784	OWINGS	MILLIE	MAURINE	1964-07-23	F	Y	Estonia	International	null	2000-05-10
500022787	SIMONEAUX	JERI	JAZMIN	1972-09-06	F	Y	Vietnam	International	null	2009-12-07
500022786	SCHNEIDER	ANGELIQUE	NOEMI	1963-02-17	F	Y	Stirling (WA)	6021	null	2017-09-04
500022813	BOYNTON	ISAIAH	CARLOS	1971-08-05	M	Y	Honduras	International	null	2010-10-07
500022812	STUBBLEFIELD	LEONARDO	RORY	1988-01-20	M	Y	Canada	International	null	2015-10-09
500022815	WHETSTONE	RAUL	MAXWELL	1986-09-06	M	Y	West Stowe	4680	null	2013-11-10
500022814	HAMMETT	MILTON	KEENAN	1961-06-27	M	Y	Bella Vista	2153	null	2011-01-05
500022809	TROUP	ANTONIA	SHIRLEY	1978-11-15	F	Y	Croydon (SA)	5008	null	2007-06-27
500022808	FREE	DEVIN	BLAKE	2002-02-02	M	Y	Samoa	International	null	2008-08-04
500022811	SHANNON	SAUNDRA	SHARI	1988-08-05	F	N	Quakers Hill	2763	null	2009-08-21
500022810	MONTAGUE	ROCIO	MISTY	2005-08-28	F	Y	Fitzroy (Vic.)	3065	null	2016-09-08
500022805	RABER	ROSEMARIE	JEANNA	1995-01-06	F	Y	Image Flat	4560	null	2005-04-17
500022804	LYNCH	EDNA	NOEMI	1944-06-23	F	Y	Merewether	2291	null	2001-08-01
500022807	NEWBY	NOE	BRAD	1962-04-04	M	Y	Philippines	International	null	1999-08-03
500022806	LUNN	GRANT	BENNIE	1992-07-09	M	Y	North Adelaide	5006	null	2009-03-28
500022801	GRAHAM	SANG	DAVID	1949-12-24	M	Y	Perth Airport	6105	null	2005-03-25
500022800	RAINES	JANNIE	MARGARITA	1953-06-16	F	Y	Cape Verde	International	null	2002-04-23
500022803	BEATTIE	CHEYENNE	SHANIKA	1985-06-03	F	Y	Craigieburn	3064	null	2014-02-21
500022802	MUIR	ERNESTO	GAYLE	1961-03-06	M	Y	Dallas	3047	null	2005-06-17
500022829	SAYLES	WILHELMINA	LEOLA	1946-12-11	F	Y	Darch	6065	null	2013-08-27
500022828	COLBY	GASTON	BILLY	1979-04-25	M	Y	Mitcham (Vic.)	3132	null	2009-11-10
500022831	BURKETT	CARROLL	BYRON	2005-07-19	M	Y	Equatorial Guinea	International	null	2015-05-26
500022830	NEELEY	OLLIE	IAN	2007-06-04	M	Y	Randwick	2031	null	2013-05-16
500022825	SMEDLEY	TARSHA	LATOSHA	1996-07-28	F	Y	Myalup	6220	null	2002-10-12
500022824	OLIVE	EDNA	VIDA	1977-11-14	F	Y	Cranbourne East	3977	null	1998-08-17
500022827	BURDETTE	NORBERT	KING	1989-09-08	M	Y	North Geelong	3215	null	2008-02-13
500022826	LEAKE	MILLICENT	ROSALVA	1990-10-03	F	Y	Embleton	6062	null	2004-02-12
500022821	MCCARTHY	CRISTOPHER	GILBERTO	1978-06-26	M	Y	Kearneys Spring	4350	null	2008-05-03
500022820	SHORTT	KECIA	MARIAM	1958-02-05	F	Y	Armadale (WA)	6112	null	2001-04-07
500022823	YAO	DIANE	MAZIE	1955-05-16	F	Y	Vincent	4814	null	2003-12-20
500022822	PIKE	KYONG	ISABEL	1984-05-10	F	Y	Oman	International	null	1999-02-27
500022817	DAIL	CAROLYN	VIOLA	1987-02-28	F	Y	Chad	International	null	2001-08-24
500022816	SHIVELY	FLORENCIO	ISREAL	1948-12-11	M	Y	Breakfast Point	2137	null	2007-03-27
500022819	LOFTIS	MACK	CHADWICK	1979-03-28	M	Y	Gabon	International	null	2006-10-16
500022818	LEVINSON	CLARICE	BERNICE	1986-11-19	F	Y	Honduras	International	null	2009-04-23
500022845	DUHON	JADA	VERNITA	1982-04-28	F	Y	Carrajung	3844	null	2010-01-12
500022844	GAUNT	LIZA	KELLIE	1985-07-20	F	Y	Theodore (ACT)	2905	null	2005-12-12
500022847	CHASTEEN	HARVEY	JOHNATHON	2008-07-03	M	Y	Connellan	0870	null	2015-05-28
500022846	AINSWORTH	BILL	HUGH	1936-02-23	M	Y	Baldivis	6171	null	2000-08-24
500022841	EAGER	MARCO	BURT	1942-01-11	M	Y	Lebanon	International	null	2003-03-12
500022840	JACOBUS	JAMAR	CLAUD	2007-02-28	M	Y	Guthalungra	4805	null	2016-04-18
500022843	GONSALVES	SUZY	DEIDRA	1978-08-05	F	Y	Madagascar	International	null	2013-12-17
500022842	TOBEY	DENNY	CORNELL	1987-11-11	M	Y	Beeliar	6164	null	2013-05-18
500022837	DRIVER	FLORENTINO	CURT	2005-09-07	M	Y	Libya	International	null	2010-11-04
500022836	CRANK	FRANCISCO	CYRIL	1993-05-05	M	Y	Deagon	4017	null	2001-12-04
500022839	LACLAIR	KAMI	MARIELA	1956-07-13	F	Y	Guatemala	International	null	2002-02-22
500022838	RIKER	KAROLYN	ILONA	1981-10-12	F	Y	Timor Leste	International	null	2003-01-20
500022833	ADCOCK	EDDIE	THELMA	1955-06-06	F	Y	Guinea	International	null	2017-04-16
500022832	SUMMER	ELVIN	LYMAN	1983-02-11	M	Y	Seabrook	3028	null	2009-05-01
500022835	HOLLIDAY	MAX	DARIN	1961-10-16	M	Y	Thailand	International	null	2011-10-25
500022834	GIFFORD	SHELLEY	DENA	1985-03-17	F	Y	Warwick Farm	2170	null	2004-02-25
500021709	WEISE	MEGHAN	ROSARIO	1987-12-17	F	Y	Richmond (Vic.)	3121	null	2004-04-14
500021708	DINWIDDIE	ALLIE	WILLIAM	1977-02-01	F	Y	Box Hill North	3129	null	2001-05-21
500021711	VERNER	EDMUNDO	DELMER	1950-08-28	M	Y	St Albans (Vic.)	3021	null	2002-10-24
500021710	DRUMM	ABBEY	LEATHA	1958-05-20	F	Y	Pontville	7030	null	1999-12-10
500021705	RUDY	EASTER	JENIFER	1958-08-28	F	Y	China	International	null	2015-07-21
500021704	HOLTZ	JEANNETTE	SANDI	2002-01-26	F	Y	Glenella	4740	null	2011-11-10
500021707	BATY	KATHRYN	ROXANN	1966-08-18	F	Y	Kangaroo Point (NSW)	2224	null	2014-04-23
500021706	BRASWELL	JACQUELIN	BREANNA	2010-11-25	F	Y	Lara	3212	null	2015-11-27
500021701	SIKORSKI	RENE	LUPE	1949-10-10	M	Y	Buninyong	3357	null	2000-12-25
500021700	SMOOT	CLEO	VILMA	1977-05-14	F	Y	Darlinghurst	2010	null	2000-12-19
500021703	CADWELL	ELVA	SHARRON	1961-12-05	F	Y	Caulfield	3162	null	2013-01-23
500021702	LACROIX	GREGG	CLARENCE	1937-03-20	M	Y	Freshwater Creek	3216	null	2004-12-10
500021697	GILBREATH	AMPARO	MIREYA	1983-07-25	F	Y	Austinmer	2515	null	1998-01-25
500021696	SCHULTE	SHERIE	ALISA	1965-02-20	F	Y	Germany	International	null	2011-02-27
500021699	RAUCH	JED	STEPHAN	1965-02-21	M	Y	Guatemala	International	null	2007-11-03
500021698	WROBLEWSKI	DINO	DARYL	1962-09-08	M	Y	Eastgardens	2036	null	2012-08-04
500021725	BRENT	ROSALIE	ANNETTE	1995-12-12	F	Y	Cape Verde	International	null	2009-01-22
500021724	SCOTT	RODRICK	SYLVESTER	1988-05-04	M	Y	Terramungamine	2830	null	2001-03-14
500021727	STERNER	OLIN	SHERWOOD	1982-10-06	M	Y	Malawi	International	null	2001-03-28
500021726	WESCOTT	JOAN	HILDEGARD	1988-09-07	F	Y	Longwarry	3816	null	2007-09-03
500021721	VANHOUTEN	MICHEAL	WARD	1984-02-14	M	Y	Port Willunga	5173	null	2013-08-16
500021720	STANFIELD	SAMUAL	JASPER	1966-10-23	M	Y	West Perth	6005	null	2015-06-26
500021723	STRUNK	COURTNEY	ROMEO	1947-03-12	M	Y	Equatorial Guinea	International	null	2004-05-25
500021722	MAURO	HERMINIA	GEORGIANA	1952-02-07	F	Y	Gambia	International	null	2011-09-04
500021717	VANZANDT	RUDY	JEFF	1948-04-28	M	N	Clearview	5085	null	2009-10-24
500021716	KENYON	WILBUR	DARELL	2000-12-05	M	Y	Bickley	6076	null	2014-11-08
500021719	HAMMEL	KATRINA	CHARLES	2003-06-05	F	Y	Glen Waverley	3150	null	2007-09-14
500021718	GOAD	PEGGIE	ADELINE	1948-05-25	F	Y	Broadmeadows (Vic.)	3047	null	2016-09-13
500021713	SANFORD	BETHANY	LARA	1950-07-17	F	Y	Ipswich	4305	null	2003-10-17
500021712	BRIDGE	CASEY	HILDA	1966-08-09	F	Y	Dolphin Heads	4740	null	2017-06-11
500021715	HYDE	SHAUN	EMORY	1935-06-22	M	Y	Poland	International	null	1998-09-09
500021714	GAUDET	HELENE	TAMERA	1950-09-01	F	Y	Somalia	International	null	1999-11-15
500021741	COPLEY	LINA	CHRISTI	1960-06-23	F	Y	South Africa	International	null	2012-01-10
500021740	GREENBERG	ALBINA	MILLICENT	1941-03-22	F	N	Kenwick	6107	null	2004-02-17
500021743	TYNER	RICHARD	LEEANN	1939-05-07	F	N	Clarinda	3169	null	2007-07-28
500021742	MIX	ALIDA	LANA	1976-07-12	F	Y	Croydon (NSW)	2132	null	2010-12-24
500021737	MCCONNELL	IRVIN	TRUMAN	1972-03-13	M	Y	Keysborough	3173	null	2006-01-27
500021736	GOLDMAN	COURTNEY	ROBBIE	1959-11-14	M	Y	South Korea	International	null	2016-04-12
500021739	BRUNE	NIGEL	FLORENCIO	1951-08-22	M	Y	Freeburn Island	2464	null	2010-11-20
500021738	BOHN	DONNY	ADRIAN	1996-01-03	M	Y	The Basin (Vic.)	3154	null	2005-08-17
500021733	DRYDEN	SHANE	GARLAND	1965-08-18	M	Y	Elanora	4221	null	2009-01-13
500021732	LAWLER	MCKINLEY	IAN	1988-07-04	M	Y	Equatorial Guinea	International	null	1998-02-04
500021735	SKLAR	LUTHER	ADAN	1999-01-05	M	Y	Casula	2170	null	2016-01-02
500021734	DIVINE	DELPHINE	DONA	1987-09-22	F	Y	Churchlands	6018	null	1998-07-22
500021729	JAHNKE	CARLENE	FLORENCE	1957-01-12	F	Y	Austria	International	null	2001-07-08
500021728	MORE	IMA	CANDIS	1985-06-21	F	Y	Endeavour Hills	3802	null	1998-05-19
500021731	DUVALL	DEIDRE	DANNA	1948-03-19	F	Y	Brompton	5007	null	2013-10-17
500021730	JEFFERY	MARIETTA	BONNY	1942-05-12	F	Y	Guinea	International	null	2008-01-15
500021757	PIFER	DWAIN	ARMAND	1990-09-21	M	Y	Newport (NSW)	2106	null	2014-03-26
500021756	BURK	JACQUES	AVERY	1983-09-25	M	Y	Girraween (NSW)	2145	null	2007-03-10
500021759	BLUM	RIGOBERTO	GAIL	2000-09-19	M	Y	St Albans (Vic.)	3021	null	2007-04-11
500021758	HERBERT	SHEREE	MARIANNA	1957-11-24	F	Y	Estonia	International	null	2010-12-11
500021753	DIONNE	LULU	DIANE	1964-10-27	F	Y	Wembley Downs	6019	null	1999-10-24
500021752	TALTON	MARINA	PEARLIE	2002-11-27	F	Y	Marsden	4132	null	2010-09-11
500021755	TRUONG	ADRIANNA	CATHY	1968-07-02	F	Y	Pagewood	2035	null	2012-06-13
500021754	STICKNEY	PAUL	ARIANA	1950-02-08	F	Y	Casula	2170	null	2009-07-15
500021749	WHIPPLE	CEDRIC	HOLLIS	1985-02-14	M	Y	Taigum	4018	null	2012-10-03
